Fecha_Registro;Sede;Cliente;Convenio;Prestación;DescripcionExamen;Área;Cantidad;Monto Neto
2025-04-01;Las Condes;Particular;Particular;ORI-001;Orina completa;Orina;7;35334
2025-04-01;Las Condes;Fonasa;Institucional;IMG-003;Mamografía;Imagenología;10;296816
2025-04-01;Las Condes;Isapre Andina;Isapre;END-003;Insulina basal;Endocrinología;2;17573
2025-04-01;Las Condes;Seguro Vida Austral;Seguro;MIC-003;Test rápido Streptococo;Microbiología;11;77885
2025-04-01;Las Condes;Fonasa;Institucional;GEN-002;Panel genético básico;Biología Molecular;7;408693
2025-04-01;Maipú;Particular;Particular;QUI-003;Glicemia;Química Clínica;9;38407
2025-04-01;Maipú;Fonasa;Institucional;KIN-001;Electrocardiograma;Cardiología;5;66892
2025-04-01;Maipú;Particular;Particular;QUI-005;Creatinina;Química Clínica;9;40962
2025-04-01;Viña del Mar;Particular;Particular;END-003;Insulina basal;Endocrinología;8;78553
2025-04-01;Viña del Mar;Particular;Particular;QUI-003;Glicemia;Química Clínica;6;25015
2025-04-01;Viña del Mar;Isapre Andina;Isapre;QUI-005;Creatinina;Química Clínica;8;33546
2025-04-01;Viña del Mar;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;6;49994
2025-04-01;Viña del Mar;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;10;111127
2025-04-01;Valparaíso;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;1;15939
2025-04-01;Valparaíso;Logística del Sur S.A.;Empresa;END-002;Perfil tiroideo;Endocrinología;1;14897
2025-04-01;Valparaíso;Isapre Andina;Isapre;KIN-001;Electrocardiograma;Cardiología;4;46588
2025-04-01;Concepción;Isapre Cumbre;Isapre;TOM-001;Toma de muestra domicilio;Servicios;2;13604
2025-04-01;Concepción;Minera Norte SpA;Empresa;END-001;TSH;Endocrinología;4;29785
2025-04-01;Concepción;Particular;Particular;MIC-003;Test rápido Streptococo;Microbiología;5;39692
2025-04-01;Concepción;Centro Deportivo Cordillera;Empresa;INM-003;Panel alergias;Inmunología;14;382433
2025-04-01;Concepción;Isapre Andina;Isapre;END-002;Perfil tiroideo;Endocrinología;8;115003
2025-04-01;Antofagasta;Minera Norte SpA;Empresa;END-001;TSH;Endocrinología;4;29394
2025-04-01;Antofagasta;Isapre Andina;Isapre;INM-002;PCR ultrasensible;Inmunología;7;47628
2025-04-01;Antofagasta;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;6;200012
2025-04-02;Santiago Centro;Fonasa;Institucional;GEN-002;Panel genético básico;Biología Molecular;9;542321
2025-04-02;Santiago Centro;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;7;62172
2025-04-02;Santiago Centro;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;5;43645
2025-04-02;Santiago Centro;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;9;76018
2025-04-02;Santiago Centro;Fonasa;Institucional;QUI-005;Creatinina;Química Clínica;1;4501
2025-04-02;Santiago Centro;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;10;100407
2025-04-02;Santiago Centro;Isapre Andina;Isapre;IMG-002;Ecografía abdominal;Imagenología;5;145456
2025-04-02;Santiago Centro;Constructora Pacífico Ltda.;Empresa;HEM-001;Hemograma completo;Hematología;7;52905
2025-04-02;Santiago Centro;Fonasa;Institucional;QUI-001;Perfil bioquímico;Química Clínica;12;182329
2025-04-02;Providencia;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;8;95564
2025-04-02;Providencia;Centro Deportivo Cordillera;Empresa;INM-002;PCR ultrasensible;Inmunología;6;41920
2025-04-02;Providencia;Municipalidad Demo;Institucional;TOM-001;Toma de muestra domicilio;Servicios;3;21465
2025-04-02;Providencia;Seguro Vida Austral;Seguro;INM-001;Vitamina D;Inmunología;10;130098
2025-04-02;Providencia;Clínica Asociada;Interclínico;QUI-001;Perfil bioquímico;Química Clínica;11;169168
2025-04-02;Providencia;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;6;72363
2025-04-02;Las Condes;Particular;Particular;END-003;Insulina basal;Endocrinología;3;30042
2025-04-02;Las Condes;Isapre Andina;Isapre;IMG-003;Mamografía;Imagenología;6;159014
2025-04-02;Las Condes;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;7;179111
2025-04-02;Las Condes;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;2;15441
2025-04-02;Las Condes;Colegio San Martín;Empresa;GEN-002;Panel genético básico;Biología Molecular;3;147956
2025-04-02;Las Condes;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;4;42308
2025-04-02;Las Condes;Isapre Cumbre;Isapre;INM-003;Panel alergias;Inmunología;9;255288
2025-04-02;Las Condes;Municipalidad Demo;Institucional;END-003;Insulina basal;Endocrinología;5;49308
2025-04-02;Las Condes;Isapre Cumbre;Isapre;HEM-002;Perfil de coagulación;Hematología;4;41812
2025-04-02;Maipú;Particular;Particular;MIC-002;Coprocultivo;Microbiología;5;51980
2025-04-02;Maipú;Isapre Cumbre;Isapre;END-003;Insulina basal;Endocrinología;7;61467
2025-04-02;Maipú;Isapre Cumbre;Isapre;MIC-001;Urocultivo;Microbiología;1;8023
2025-04-02;Maipú;Municipalidad Demo;Institucional;GEN-002;Panel genético básico;Biología Molecular;10;585084
2025-04-02;Viña del Mar;Municipalidad Demo;Institucional;QUI-005;Creatinina;Química Clínica;10;45375
2025-04-02;Viña del Mar;Fonasa;Institucional;INM-002;PCR ultrasensible;Inmunología;3;22384
2025-04-02;Viña del Mar;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;1;16738
2025-04-02;Viña del Mar;Logística del Sur S.A.;Empresa;TOM-001;Toma de muestra domicilio;Servicios;10;68392
2025-04-02;Valparaíso;Minera Norte SpA;Empresa;TOM-001;Toma de muestra domicilio;Servicios;8;52389
2025-04-02;Valparaíso;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;8;286189
2025-04-02;Concepción;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;3;52861
2025-04-02;Concepción;Particular;Particular;QUI-003;Glicemia;Química Clínica;8;32726
2025-04-02;Concepción;Isapre Andina;Isapre;END-002;Perfil tiroideo;Endocrinología;11;161288
2025-04-02;Concepción;Minera Norte SpA;Empresa;GEN-001;Test PCR respiratorio;Biología Molecular;3;64820
2025-04-02;Antofagasta;Fonasa;Institucional;QUI-002;Perfil lipídico;Química Clínica;10;97831
2025-04-02;Antofagasta;Constructora Pacífico Ltda.;Empresa;ORI-001;Orina completa;Orina;7;33236
2025-04-03;Santiago Centro;Colegio San Martín;Empresa;KIN-001;Electrocardiograma;Cardiología;2;24137
2025-04-03;Santiago Centro;Clínica Asociada;Interclínico;IMG-003;Mamografía;Imagenología;6;186427
2025-04-03;Santiago Centro;Particular;Particular;KIN-001;Electrocardiograma;Cardiología;7;94424
2025-04-03;Santiago Centro;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;3;52374
2025-04-03;Santiago Centro;Fonasa;Institucional;END-003;Insulina basal;Endocrinología;4;40103
2025-04-03;Santiago Centro;Constructora Pacífico Ltda.;Empresa;MIC-003;Test rápido Streptococo;Microbiología;9;66266
2025-04-03;Santiago Centro;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;10;105094
2025-04-03;Santiago Centro;Fonasa;Institucional;IMG-002;Ecografía abdominal;Imagenología;4;134176
2025-04-03;Santiago Centro;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;9;227874
2025-04-03;Santiago Centro;Isapre Andina;Isapre;INM-003;Panel alergias;Inmunología;1;27928
2025-04-03;Providencia;Logística del Sur S.A.;Empresa;MIC-002;Coprocultivo;Microbiología;6;55535
2025-04-03;Providencia;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;11;133312
2025-04-03;Providencia;Constructora Pacífico Ltda.;Empresa;IMG-001;Radiografía de tórax;Imagenología;4;69454
2025-04-03;Providencia;Particular;Particular;KIN-001;Electrocardiograma;Cardiología;7;90609
2025-04-03;Providencia;Isapre Andina;Isapre;HEM-002;Perfil de coagulación;Hematología;1;10908
2025-04-03;Providencia;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;4;63972
2025-04-03;Providencia;Particular;Particular;INM-003;Panel alergias;Inmunología;4;130789
2025-04-03;Las Condes;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;9;518319
2025-04-03;Las Condes;Fonasa;Institucional;END-001;TSH;Endocrinología;6;50267
2025-04-03;Las Condes;Minera Norte SpA;Empresa;END-002;Perfil tiroideo;Endocrinología;6;85768
2025-04-03;Las Condes;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;1;16302
2025-04-03;Las Condes;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;9;90538
2025-04-03;Las Condes;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;4;72396
2025-04-03;Las Condes;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;2;20291
2025-04-03;Maipú;Minera Norte SpA;Empresa;END-002;Perfil tiroideo;Endocrinología;6;92830
2025-04-03;Maipú;Particular;Particular;MIC-002;Coprocultivo;Microbiología;4;44648
2025-04-03;Maipú;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;9;40389
2025-04-03;Maipú;Isapre Cumbre;Isapre;END-002;Perfil tiroideo;Endocrinología;6;85085
2025-04-03;Maipú;Particular;Particular;QUI-005;Creatinina;Química Clínica;3;13862
2025-04-03;Maipú;Particular;Particular;HEM-001;Hemograma completo;Hematología;10;93177
2025-04-03;Viña del Mar;Minera Norte SpA;Empresa;QUI-001;Perfil bioquímico;Química Clínica;7;91986
2025-04-03;Viña del Mar;Isapre Cumbre;Isapre;QUI-005;Creatinina;Química Clínica;8;32314
2025-04-03;Viña del Mar;Municipalidad Demo;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;4;98497
2025-04-03;Viña del Mar;Minera Norte SpA;Empresa;QUI-002;Perfil lipídico;Química Clínica;8;71111
2025-04-03;Valparaíso;Particular;Particular;IMG-003;Mamografía;Imagenología;3;90629
2025-04-03;Valparaíso;Minera Norte SpA;Empresa;KIN-001;Electrocardiograma;Cardiología;3;35700
2025-04-03;Valparaíso;Constructora Pacífico Ltda.;Empresa;MIC-003;Test rápido Streptococo;Microbiología;1;7168
2025-04-03;Valparaíso;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;5;73473
2025-04-03;Concepción;Fonasa;Institucional;HEM-001;Hemograma completo;Hematología;5;45232
2025-04-03;Concepción;Fonasa;Institucional;INM-001;Vitamina D;Inmunología;6;91619
2025-04-03;Concepción;Constructora Pacífico Ltda.;Empresa;INM-001;Vitamina D;Inmunología;7;98118
2025-04-03;Antofagasta;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;6;99526
2025-04-03;Antofagasta;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;2;34015
2025-04-03;Antofagasta;Fonasa;Institucional;IMG-003;Mamografía;Imagenología;8;241691
2025-04-04;Santiago Centro;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;7;137045
2025-04-04;Santiago Centro;Particular;Particular;END-003;Insulina basal;Endocrinología;3;30189
2025-04-04;Santiago Centro;Clínica Asociada;Interclínico;TOM-001;Toma de muestra domicilio;Servicios;5;36198
2025-04-04;Santiago Centro;Fonasa;Institucional;MIC-001;Urocultivo;Microbiología;9;86785
2025-04-04;Santiago Centro;Centro Deportivo Cordillera;Empresa;INM-002;PCR ultrasensible;Inmunología;8;53812
2025-04-04;Providencia;Particular;Particular;END-003;Insulina basal;Endocrinología;3;30797
2025-04-04;Providencia;Municipalidad Demo;Institucional;IMG-003;Mamografía;Imagenología;10;300966
2025-04-04;Providencia;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;8;77096
2025-04-04;Providencia;Seguro Vida Austral;Seguro;QUI-004;Perfil hepático;Química Clínica;7;72002
2025-04-04;Providencia;Isapre Andina;Isapre;QUI-001;Perfil bioquímico;Química Clínica;6;81358
2025-04-04;Providencia;Isapre Andina;Isapre;IMG-001;Radiografía de tórax;Imagenología;8;138550
2025-04-04;Providencia;Particular;Particular;TOM-001;Toma de muestra domicilio;Servicios;2;15285
2025-04-04;Providencia;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;4;76793
2025-04-04;Las Condes;Municipalidad Demo;Institucional;END-003;Insulina basal;Endocrinología;7;72202
2025-04-04;Las Condes;Fonasa;Institucional;GEN-002;Panel genético básico;Biología Molecular;3;167681
2025-04-04;Las Condes;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;10;327888
2025-04-04;Las Condes;Seguro Vida Austral;Seguro;HEM-002;Perfil de coagulación;Hematología;3;32873
2025-04-04;Las Condes;Particular;Particular;IMG-002;Ecografía abdominal;Imagenología;6;216100
2025-04-04;Las Condes;Seguro Vida Austral;Seguro;END-001;TSH;Endocrinología;7;54387
2025-04-04;Las Condes;Isapre Andina;Isapre;QUI-002;Perfil lipídico;Química Clínica;7;61157
2025-04-04;Las Condes;Particular;Particular;QUI-005;Creatinina;Química Clínica;5;23547
2025-04-04;Las Condes;Constructora Pacífico Ltda.;Empresa;GEN-002;Panel genético básico;Biología Molecular;4;204357
2025-04-04;Maipú;Isapre Andina;Isapre;END-002;Perfil tiroideo;Endocrinología;6;89384
2025-04-04;Maipú;Isapre Cumbre;Isapre;QUI-005;Creatinina;Química Clínica;3;12058
2025-04-04;Maipú;Isapre Andina;Isapre;INM-003;Panel alergias;Inmunología;6;166322
2025-04-04;Maipú;Isapre Andina;Isapre;INM-002;PCR ultrasensible;Inmunología;11;74836
2025-04-04;Maipú;Isapre Andina;Isapre;END-002;Perfil tiroideo;Endocrinología;12;172955
2025-04-04;Viña del Mar;Fonasa;Institucional;GEN-001;Test PCR respiratorio;Biología Molecular;4;100648
2025-04-04;Viña del Mar;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;4;38231
2025-04-04;Viña del Mar;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;7;83753
2025-04-04;Viña del Mar;Isapre Andina;Isapre;GEN-002;Panel genético básico;Biología Molecular;6;297997
2025-04-04;Viña del Mar;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;10;126867
2025-04-04;Valparaíso;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;4;39492
2025-04-04;Valparaíso;Isapre Cumbre;Isapre;TOM-001;Toma de muestra domicilio;Servicios;9;58885
2025-04-04;Valparaíso;Fonasa;Institucional;MIC-002;Coprocultivo;Microbiología;9;93743
2025-04-04;Concepción;Colegio San Martín;Empresa;INM-001;Vitamina D;Inmunología;1;14198
2025-04-04;Concepción;Fonasa;Institucional;ORI-001;Orina completa;Orina;4;20567
2025-04-04;Concepción;Isapre Andina;Isapre;QUI-005;Creatinina;Química Clínica;3;12009
2025-04-04;Concepción;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;8;463531
2025-04-04;Antofagasta;Logística del Sur S.A.;Empresa;MIC-001;Urocultivo;Microbiología;6;48399
2025-04-04;Antofagasta;Particular;Particular;HEM-002;Perfil de coagulación;Hematología;6;76247
2025-04-05;Santiago Centro;Particular;Particular;END-003;Insulina basal;Endocrinología;3;28632
2025-04-05;Santiago Centro;Particular;Particular;MIC-001;Urocultivo;Microbiología;3;28324
2025-04-05;Santiago Centro;Particular;Particular;MIC-002;Coprocultivo;Microbiología;1;10635
2025-04-05;Santiago Centro;Isapre Cumbre;Isapre;MIC-002;Coprocultivo;Microbiología;4;39306
2025-04-05;Santiago Centro;Logística del Sur S.A.;Empresa;END-002;Perfil tiroideo;Endocrinología;6;85692
2025-04-05;Santiago Centro;Particular;Particular;QUI-003;Glicemia;Química Clínica;4;16776
2025-04-05;Santiago Centro;Particular;Particular;IMG-001;Radiografía de tórax;Imagenología;3;56754
2025-04-05;Providencia;Isapre Cumbre;Isapre;ORI-001;Orina completa;Orina;3;13648
2025-04-05;Providencia;Particular;Particular;GEN-002;Panel genético básico;Biología Molecular;1;57441
2025-04-05;Providencia;Particular;Particular;QUI-002;Perfil lipídico;Química Clínica;3;28639
2025-04-05;Providencia;Particular;Particular;END-001;TSH;Endocrinología;3;26246
2025-04-05;Providencia;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;1;4860
2025-04-05;Providencia;Isapre Andina;Isapre;ORI-001;Orina completa;Orina;7;32084
2025-04-05;Providencia;Isapre Cumbre;Isapre;IMG-001;Radiografía de tórax;Imagenología;3;49495
2025-04-05;Providencia;Fonasa;Institucional;MIC-003;Test rápido Streptococo;Microbiología;3;23829
2025-04-05;Las Condes;Minera Norte SpA;Empresa;END-002;Perfil tiroideo;Endocrinología;2;28679
2025-04-05;Las Condes;Fonasa;Institucional;IMG-003;Mamografía;Imagenología;2;59988
2025-04-05;Las Condes;Fonasa;Institucional;INM-003;Panel alergias;Inmunología;2;63341
2025-04-05;Las Condes;Particular;Particular;INM-001;Vitamina D;Inmunología;3;45538
2025-04-05;Las Condes;Minera Norte SpA;Empresa;IMG-001;Radiografía de tórax;Imagenología;2;34785
2025-04-05;Las Condes;Particular;Particular;QUI-001;Perfil bioquímico;Química Clínica;4;57235
2025-04-05;Las Condes;Seguro Vida Austral;Seguro;END-001;TSH;Endocrinología;2;15261
2025-04-05;Las Condes;Isapre Andina;Isapre;KIN-001;Electrocardiograma;Cardiología;3;33358
2025-04-05;Maipú;Fonasa;Institucional;QUI-003;Glicemia;Química Clínica;1;4082
2025-04-05;Maipú;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;4;32504
2025-04-05;Maipú;Fonasa;Institucional;END-002;Perfil tiroideo;Endocrinología;4;68161
2025-04-05;Maipú;Seguro Vida Austral;Seguro;QUI-005;Creatinina;Química Clínica;6;24559
2025-04-05;Viña del Mar;Particular;Particular;END-002;Perfil tiroideo;Endocrinología;3;51050
2025-04-05;Viña del Mar;Minera Norte SpA;Empresa;HEM-002;Perfil de coagulación;Hematología;1;10885
2025-04-05;Viña del Mar;Particular;Particular;QUI-004;Perfil hepático;Química Clínica;1;11027
2025-04-05;Viña del Mar;Colegio San Martín;Empresa;QUI-005;Creatinina;Química Clínica;1;4167
2025-04-05;Viña del Mar;Seguro Vida Austral;Seguro;QUI-002;Perfil lipídico;Química Clínica;5;44951
2025-04-05;Viña del Mar;Particular;Particular;MIC-001;Urocultivo;Microbiología;4;37522
2025-04-05;Valparaíso;Isapre Andina;Isapre;QUI-004;Perfil hepático;Química Clínica;2;19450
2025-04-05;Valparaíso;Particular;Particular;GEN-001;Test PCR respiratorio;Biología Molecular;1;24134
2025-04-05;Valparaíso;Constructora Pacífico Ltda.;Empresa;END-001;TSH;Endocrinología;2;15675
2025-04-05;Valparaíso;Minera Norte SpA;Empresa;QUI-005;Creatinina;Química Clínica;3;11895
2025-04-05;Valparaíso;Particular;Particular;MIC-002;Coprocultivo;Microbiología;2;21007
2025-04-05;Concepción;Municipalidad Demo;Institucional;QUI-005;Creatinina;Química Clínica;4;18154
2025-04-05;Concepción;Minera Norte SpA;Empresa;END-003;Insulina basal;Endocrinología;4;35502
2025-04-05;Concepción;Constructora Pacífico Ltda.;Empresa;QUI-004;Perfil hepático;Química Clínica;1;10181
2025-04-05;Concepción;Particular;Particular;INM-002;PCR ultrasensible;Inmunología;4;32269
2025-04-05;Antofagasta;Fonasa;Institucional;QUI-001;Perfil bioquímico;Química Clínica;3;43152
2025-04-05;Antofagasta;Particular;Particular;END-001;TSH;Endocrinología;2;17747
